Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
-0.23677294,-1.6844497,0.07216425,-0.1956487,1.2630252,-0.4070556,0.117540725,-2.104606,-1.0059181,-0.26764125,1.6115116,-1.7337456,1.3887582,-0.8158805,1.1971083,-1.0829252,-2.0452664,-0.21122164,1.540301,0.7515506,0.3298124,-0.3103215,0.5705121,-0.761412,1.3563,-0.48471627,0.35027733,0.9011713,0.955899,-0.005951065,-2.359577,0.66106164,1.1635058,0.8117428,-0.41560298,-1.7044945,0.5264589,-0.94761324,0.30240867,0.23042409,-0.8534227,-1.7884353,-0.3363851,-0.96178806,-0.22607456,-0.88744015,1.6219242,1.3328779,1.4311556,-0.6252674,-0.14473659,0.8893629,0.18242627,1.0554968,0.6390211,0.76572067,1.7012775,-0.8692919,0.31432116,-1.4306072,-1.290611,-0.6221444,-0.67489547,1.4882296,0.18040213,2.290078,0.38855475,-0.446993,1.6877824,1.095411,0.79484135,0.76567966,-0.57176846,-1.7160969,-0.6037627,-1.472013,2.3434305,-0.08852131,-0.58496994,-0.71326107,1.9337101,0.4526222,0.769215,-1.1548896,0.9188589,1.2078563,-2.8701296,0.8146628,-0.24794665,0.049210314,-0.31309497,-1.0037985,-0.8497735,0.969218,1.7886485,0.04534917,-0.27641317,1.5388702,-0.27846107,-0.45146573,-1.3201042,1.0419813,-0.5303897,-0.8200077,2.049478,-1.7470529,-0.254717,0.8286858,-0.61124676,2.7980704,-0.807883,-0.54103553,-0.6349889,-0.72141343,0.97108644,-0.4576607,1.7275448,1.5368751,-1.8433142,1.0548224,0.5799266,1.3891844,0.35952833,0.98769414,1.231999,0.8855217,-0.79224384,1.98404,1.2732953,0.38507915,-0.93415135,-0.21028137,-0.33595535,-1.4348282,-0.12941234,0.20839125,0.5654655,0.84964114,-1.5886025,-1.3408766,-0.005448215,-0.25835827,-0.092255056,1.1707712,-0.8567625,0.089285076,1.3287077,-0.9047065,-1.3032235,-0.9153295,148.5,151.889999,84.919998,108.160004,111.779999,48.330002,142.820007,47.77,185.759995,955.099976,63.900002,239.240005,240.570007,318.459991,94.949997,32.68,143.889999,69.629997,111.989998,360.299988,52.91,136.649994,33.369999,144.910004,38.099998,53.099998,72.059998,21.41,20.42,53.259998,84.620003,118.5,38.290001,62.290001,145.770004,44.25,170.539993,126.230003,26.43,26.879999,69.330002,928.530029,33.57,96.139999,79.599998,37.57,201.410004,110.849998,37.18,146.320007,343.839996,105.75,42.369999,100.589996,33.07,5.54,34.25,23.76,279.459991,107.879997,14.52,40.049999,55.810001,74.410004,209.589996,46.93,64.059998,54.02,187.350006,271.609985,179,59.75,1862.130005,52.09,432.720001,60.889999,155.089996,103.080002,55.09,61.119999,82.309998,5932.319824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.570007,150.550003,83.879997,108.82,109.82,47.919998,143.960007,46.330002,186.289993,939.789978,62.139999,235.509995,234.490005,317.51001,94.389999,33.009998,144.940002,69.389999,110.959999,357.579987,52.509998,136.869995,33.720001,141.130005,37.91,53.330002,71.690002,21.35,20.360001,54,84.989998,114.199997,37.779999,62.470001,142.720001,44.529999,162.869995,127.110001,26.610001,27.120001,69.449997,920.969971,33.16,96.599998,80.339996,37.360001,201.380005,109.690002,37.16,144.740005,339.113342,104.93,40.93,99.010002,32.869999,5.5,33.860001,24.120001,270.220001,108.870003,14.71,40.5,55.169998,73.260002,215.149994,46.700001,62.889999,53.599998,178.550003,263.690002,171,60.029999,1829.550049,51.619999,438.149994,62.860001,154.630005,99.589996,54.950001,62.84,82.029999,5867.350098
-0.3607926,-2.5462508,0.11045949,-0.29604867,1.9136058,-0.61630267,0.17509669,-3.1844673,-1.5250183,-0.40280217,2.4372215,-2.6309757,2.106772,-1.2338257,1.8132992,-1.6368262,-3.094534,-0.3175886,2.3259635,1.1312493,0.50623006,-0.47448447,0.86803854,-1.1525189,2.050136,-0.73057836,0.5304783,1.3637922,1.4476367,-0.00993327,-3.573951,1.0069954,1.760178,1.2325124,-0.6246733,-2.5826128,0.79731965,-1.4296584,0.46334466,0.34195742,-1.2884194,-2.7045875,-0.5070336,-1.4599996,-0.34410062,-1.349468,2.4574301,2.0213468,2.1646423,-0.94860196,-0.22549365,1.3446984,0.273896,1.5966313,0.96827334,1.15888,2.5702517,-1.3141037,0.48271555,-2.1674457,-1.9519002,-0.9412849,-1.0232941,2.2515836,0.27606302,3.4635472,0.59060055,-0.681282,2.5509925,1.6565906,1.1987424,1.1631572,-0.87005615,-2.5986874,-0.9184901,-2.2252548,3.5460587,-0.13204284,-0.88433856,-1.078077,2.9266634,0.6873605,1.1636069,-1.7503394,1.3944447,1.8295527,-4.345915,1.2355446,-0.37553898,0.07192508,-0.47744936,-1.5178801,-1.2839243,1.4619851,2.7102103,0.06888575,-0.41702425,2.330293,-0.4171035,-0.6833854,-1.9930801,1.5784695,-0.80501246,-1.2459437,3.0932925,-2.6405196,-0.38202924,1.2546562,-0.924732,4.2352095,-1.216275,-0.8200225,-0.9568885,-1.0885046,1.4765028,-0.68666434,2.622419,2.3261948,-2.7877529,1.5956988,0.88079226,2.1056786,0.5469809,1.4897982,1.8675872,1.3472615,-1.1963422,3.0004945,1.9266831,0.5785075,-1.4061601,-0.32258648,-0.5079799,-2.168938,-0.195588,0.313874,0.85584974,1.2861539,-2.3998513,-2.0278049,-0.014453048,-0.3890246,-0.13341461,1.7717321,-1.2930275,0.13590798,2.0095007,-1.3662606,-1.9655343,-1.383267,145.399994,153.139999,83.910004,108.269997,110.610001,47.830002,139.699997,45.919998,185.600006,938.599976,61.759998,237.270004,236.190002,317.059998,93.199997,33.16,143.630005,69.870003,111.739998,359.040009,51.75,136.100006,33.759998,144.619995,37.810001,53.580002,71.620003,21.280001,20.290001,52.150002,84.889999,113.919998,37.849998,63.049999,143.389999,45.240002,164.210007,127.480003,26.42,26.950001,69.519997,924.859985,32.869999,97.419998,80.389999,37.419998,198.440002,109.150002,37.470001,144.770004,338.880005,107.080002,40.32,99.169998,32.669998,5.44,33.810001,24.040001,269.269989,108.07,14.98,40.630001,55.200001,73.260002,212.949997,46.759998,63.029999,54.889999,179.380005,258.190002,171.960007,59.939999,1825.920044,51.130001,434.970001,63.790001,150.699997,99.349998,55.130001,62.849998,81.900002,5881.339844
-0.29692015,-2.1029906,0.0892336,-0.24579707,1.5773302,-0.50414044,0.14453167,-2.6360672,-1.2596866,-0.33297342,2.012771,-2.1707978,1.7427806,-1.0159171,1.4969162,-1.3549087,-2.5614638,-0.26528987,1.9260093,0.9364312,0.41833025,-0.38844147,0.712248,-0.95241284,1.6967045,-0.6073205,0.4402713,1.126408,1.194271,-0.012139466,-2.9491184,0.8263989,1.4531316,1.0145973,-0.5176451,-2.1330338,0.6554039,-1.1830376,0.3807829,0.28248107,-1.070466,-2.239844,-0.41839105,-1.2071579,-0.28372613,-1.1172531,2.0331404,1.6752821,1.7912005,-0.7847725,-0.18423001,1.1138047,0.22915916,1.3176726,0.8038973,0.9570685,2.1327465,-1.0884026,0.40061495,-1.7974799,-1.6201901,-0.77717423,-0.8431852,1.8674804,0.2286295,2.8712819,0.4883553,-0.5613474,2.1103752,1.370318,0.9982,0.96285635,-0.7160528,-2.1529882,-0.75614035,-1.8422371,2.9388473,-0.10889932,-0.73218423,-0.8966209,2.4207919,0.5711111,0.96383756,-1.4462224,1.1523441,1.5143367,-3.6018617,1.0261312,-0.31361708,0.06169364,-0.39448634,-1.2562795,-1.0630667,1.2085091,2.243859,0.056186695,-0.34602845,1.9295524,-0.34574005,-0.5658431,-1.6539865,1.3016397,-0.661779,-1.0278887,2.5618906,-2.189479,-0.31579944,1.04292,-0.766057,3.5059876,-1.005882,-0.67951995,-0.7915565,-0.9038889,1.2197814,-0.5725983,2.169282,1.9256579,-2.3093565,1.3194896,0.72839934,1.7439435,0.4526293,1.2370331,1.5436124,1.1155058,-0.9902285,2.484091,1.5930393,0.47688937,-1.1649996,-0.26512286,-0.4253813,-1.7955362,-0.16494001,0.25761515,0.7134518,1.0593218,-1.986375,-1.6759388,-0.008434042,-0.3252606,-0.10822207,1.4612745,-1.07513,0.11205474,1.6681026,-1.1344589,-1.6270808,-1.1453295,146.429993,154.229996,84.919998,109.639999,111.959999,47.75,139.449997,48.84,184.880005,950.869995,63.09,240.580002,239.820007,312.799988,92.709999,33.25,142.970001,71.07,112.720001,362.850006,52.32,144.009995,33.48,145.279999,38.529999,53.830002,71.910004,21.469999,20.34,53.310001,85.669998,115.970001,38.049999,62.959999,145.570007,45.529999,167.679993,128.360001,26.77,27.32,70.43,944.48999,33.18,97.160004,81.129997,37.169998,197.759995,110.309998,37.540001,144.360001,341.359985,108.879997,39.709999,104.169998,32.869999,5.53,34.040001,24.17,267.399994,108.360001,15.01,40.57,54.880001,73.849998,214.509995,47.369999,62.389999,52.830002,181.970001,257.76001,175.729996,60.349998,1818.98999,51.549999,435.429993,64.839996,150.770004,101.599998,54.990002,62.91,81.980003,5937.790039
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.830002,153.279999,85.639999,109.019997,111.449997,47.68,138.339996,50.619999,185.460007,956.400024,63.540001,242.940002,241.279999,310,92.970001,33.009998,142.759995,70.779999,112.370003,360.950012,52.82,142.770004,33.349998,144.380005,37.82,53.689999,72.139999,21.389999,20.24,53.009998,85.68,116.610001,37.73,63.07,142.839996,45.73,168.729996,128.210007,26.01,26.559999,70.190002,949.5,32.98,97.010002,80.860001,36.650002,199,113.139999,37.830002,142.309998,341.959991,108.900002,38.650002,104.919998,32.049999,5.44,33.169998,23.370001,261.98999,110,15.01,40.52,55.48,73.870003,215.279999,47.66,61.919998,53.650002,180.699997,257.350006,175.679993,60.259998,1811.689941,51.75,435.109985,64.800003,151.550003,101.239998,54.5,63.110001,82.400002,5933.069824
-0.32348642,-2.2582493,0.09906616,-0.25932938,1.6922655,-0.54759437,0.15644296,-2.8225648,-1.3538873,-0.3602274,2.1607018,-2.3312888,1.867619,-1.0917331,1.6065266,-1.4476182,-2.745186,-0.27975607,2.0600839,1.0041463,0.44751027,-0.4174835,0.7648401,-1.0178796,1.8148268,-0.6458397,0.47494635,1.2096342,1.2821523,-0.008235174,-3.1696947,0.8898895,1.562416,1.0868297,-0.556672,-2.287923,0.7067913,-1.2710251,0.41381705,0.30633926,-1.1491513,-2.4023695,-0.44958082,-1.298877,-0.30389363,-1.1935959,2.1778789,1.79573,1.9198611,-0.8469189,-0.20115769,1.1941367,0.24367657,1.4168154,0.86379594,1.0287791,2.28609,-1.1669593,0.42906561,-1.927025,-1.7363197,-0.8388332,-0.90458196,1.9993767,0.24168386,3.0804806,0.5218319,-0.6053877,2.2631295,1.474854,1.0701638,1.0332736,-0.7692747,-2.3100083,-0.816812,-1.9783262,3.1490948,-0.114818096,-0.78741187,-0.958328,2.5978272,0.6124957,1.0350176,-1.5525665,1.2399383,1.6246172,-3.8591447,1.0981793,-0.33595428,0.067482494,-0.42146233,-1.3458145,-1.142634,1.30146,2.4078326,0.06397883,-0.3685931,2.0705004,-0.3744651,-0.60711265,-1.7708158,1.4014385,-0.71478856,-1.1046702,2.750434,-2.3448691,-0.34157145,1.1140816,-0.8227111,3.759947,-1.084466,-0.72619826,-0.84997714,-0.9646783,1.3126857,-0.61395127,2.3237624,2.0624385,-2.4781742,1.417965,0.7837212,1.8738061,0.48759624,1.325702,1.6567373,1.1973671,-1.05976,2.665668,1.7119652,0.5166672,-1.2515213,-0.28222448,-0.45049083,-1.9274017,-0.17519115,0.27668253,0.76486737,1.1399974,-2.1326184,-1.8003327,-0.012738275,-0.34943727,-0.12021922,1.5693947,-1.1523479,0.11574607,1.7888075,-1.2141382,-1.7435981,-1.2264495,149.179993,154.119995,86.169998,109.32,112.260002,48.720001,140.289993,52.09,186.449997,961.349976,64.510002,242.539993,247.690002,313.119995,93.07,33.380001,145.820007,71.32,114.019997,363.420013,52.740002,144.279999,33.630001,148.919998,38.48,54.259998,72.540001,21.290001,20.26,54.23,86.82,118.059998,38.459999,63.32,143.940002,45.580002,170.869995,128.960007,25.790001,26.379999,70.830002,959.109985,33.169998,97.669998,81.989998,36.689999,199.199997,116.739998,38.080002,142.139999,348.626678,111.080002,38.200001,106,32.700001,5.52,33.91,23.57,258.929993,110.260002,15.48,40.66,55.25,74.489998,215.369995,47.709999,61.66,54.049999,181.350006,263.809998,178.770004,59.959999,1830.819946,51.84,447.119995,64.57,153.139999,101.900002,53.709999,63.290001,83.190002,5979.299805
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.940002,153.809998,85.82,109.32,112.470001,50,140.919998,52.080002,187.169998,959.190002,63.389999,240.470001,248.669998,316.170013,93.730003,33.669998,146.039993,72.330002,115.209999,364.109985,52.98,145.429993,33.75,147.070007,37.970001,52.779999,72.449997,21.530001,20.41,53.830002,86.470001,117.949997,38.73,63.630001,146.839996,45.759998,169.470001,128.869995,26.049999,26.6,70.470001,953.27002,34.200001,97.650002,81.029999,37.02,202.229996,115.190002,39.040001,141.740005,353.493347,108.989998,39.099998,104.949997,32.84,5.5,34.119999,23.969999,263.649994,110.529999,15.38,41.099998,55.139999,74.610001,215.399994,47.919998,61.52,54.419998,177.009995,266.589996,179,59.810001,1857.469971,51.880001,462.23999,64.690002,156.270004,102.279999,53.810001,62.990002,83.519997,5981.919922
-0.31163797,-2.177728,0.09720806,-0.25307488,1.6352608,-0.521932,0.15024081,-2.726849,-1.3018675,-0.3480358,2.0882514,-2.248016,1.800174,-1.0505052,1.5502292,-1.4012232,-2.6507638,-0.27121946,1.9926196,0.9710767,0.43244824,-0.40679532,0.739977,-0.98229057,1.7567599,-0.6266074,0.4543496,1.1672723,1.2405778,-0.007459517,-3.0591645,0.8589513,1.5106387,1.0539787,-0.5382904,-2.213551,0.68288165,-1.2243432,0.39671195,0.29697528,-1.107551,-2.3206382,-0.43223053,-1.2554749,-0.29052266,-1.1520648,2.1094832,1.7364384,1.8536798,-0.81412536,-0.19202338,1.1590025,0.23733808,1.3696477,0.83563524,0.99192744,2.209531,-1.1253979,0.4109274,-1.85808,-1.679761,-0.8051601,-0.87504345,1.9370295,0.23820984,2.9766471,0.50370663,-0.5847065,2.1875594,1.4254147,1.0317092,0.9990681,-0.7424096,-2.2357287,-0.7846663,-1.9157001,3.0470123,-0.1160068,-0.7599424,-0.92776126,2.5148032,0.5901639,0.99640924,-1.5012586,1.1993232,1.5681925,-3.7347782,1.0619568,-0.3247238,0.061590094,-0.40837267,-1.3058674,-1.1026859,1.2565709,2.3264432,0.058499113,-0.35827932,1.9978033,-0.35633516,-0.59081185,-1.7107732,1.3555709,-0.69042575,-1.0693355,2.660272,-2.2718687,-0.32695016,1.0805432,-0.7959156,3.6390274,-1.0476705,-0.7041807,-0.8233085,-0.9350137,1.2647035,-0.59020364,2.2504313,2.0000386,-2.395606,1.3718224,0.7554371,1.8078359,0.47115326,1.2824123,1.604868,1.1524659,-1.0252115,2.575676,1.6504117,0.4998333,-1.2097785,-0.27374977,-0.43872526,-1.8624218,-0.16722514,0.27055058,0.7369829,1.1009899,-2.0602927,-1.7422286,-0.011482475,-0.33826706,-0.1151634,1.5172415,-1.1102871,0.11277672,1.7248249,-1.1753387,-1.6887199,-1.1879048,148.600006,154.479996,85.900002,110.709999,113.629997,50.5,141.479996,51.84,187.229996,957.099976,63.450001,239.5,247,317.390015,93.209999,33.57,146.080002,72.050003,115.839996,369.51001,54.52,147.380005,33.849998,147.089996,38.299999,52.119999,72.550003,21.530001,20.4,54.32,86.82,117.959999,38.709999,63.650002,146.210007,45.799999,169.960007,128.830002,26.02,26.629999,71.150002,957.789978,34.049999,97.57,81.580002,37.700001,202.460007,112.800003,39.380001,141.850006,357.963348,109.07,39.209999,102.839996,32.029999,5.6,33.209999,23.58,264.359985,109.400002,15.68,40.939999,55.27,74.260002,213.949997,48.099998,61.68,54.73,179.190002,272.170013,179.369995,61.990002,1867.650024,52.02,455.630005,64.910004,153.630005,102.610001,53.990002,63.189999,83.75,5995.060059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.949997,153.479996,87,111.400002,114.050003,50.5,141.929993,51.599998,188.589996,965.450012,62.630001,242,243.970001,314.920013,93.199997,33.66,146.520004,71.790001,115.760002,371.089996,55.490002,147.199997,33.439999,146.970001,38.59,51.82,72.650002,21.719999,20.57,54.09,89.050003,118.559998,38.66,63.98,147.600006,45.650002,168.419998,128.580002,26.459999,27.1,71.129997,951.679993,33.98,97.68,81.739998,37.779999,205.770004,113.830002,39.34,142.669998,361.633331,108.660004,38.34,103,30.99,5.73,32.099998,23.280001,263.809998,108.82,15.72,41.02,55.220001,74.690002,212.160004,48.419998,61.5,55.98,184.449997,270.929993,180.869995,62.610001,1888.699951,51.959999,456.049988,65.230003,154.309998,103.32,53.93,62.189999,83.870003,5998.839844
-0.35824656,-2.526467,0.11209057,-0.29510546,1.8941638,-0.6122512,0.17485103,-3.1597352,-1.5134645,-0.40463376,2.4206498,-2.6051059,2.0833967,-1.2197771,1.794371,-1.6246629,-3.0719981,-0.31658673,2.3110707,1.1233608,0.49993423,-0.46887618,0.8571658,-1.1439935,2.0335932,-0.7290107,0.52595776,1.3566803,1.4412235,-0.008051502,-3.5486805,0.9947994,1.7517179,1.2228625,-0.621822,-2.564602,0.7894941,-1.4198023,0.4571612,0.34408212,-1.2803336,-2.6881094,-0.5026307,-1.4525473,-0.3435633,-1.3391312,2.439538,2.0060425,2.1482742,-0.94268954,-0.22197215,1.339368,0.27381837,1.5804675,0.96411103,1.1491641,2.5497358,-1.3048792,0.47855082,-2.1504836,-1.9401578,-0.93397343,-1.0138335,2.2337646,0.27278578,3.4434094,0.583711,-0.67417586,2.530299,1.6485168,1.1915306,1.1548414,-0.85811585,-2.5797534,-0.91230565,-2.2095835,3.518197,-0.12972948,-0.87746376,-1.0730019,2.9020402,0.6840343,1.1524899,-1.7359163,1.3833433,1.8178824,-4.3150773,1.2258008,-0.375945,0.072480515,-0.47078902,-1.5026299,-1.2718418,1.448944,2.687299,0.07011355,-0.4124214,2.3115005,-0.41602457,-0.6804327,-1.9763209,1.5639969,-0.7983781,-1.2369298,3.0710728,-2.6256945,-0.37755162,1.2458483,-0.91894805,4.200394,-1.2090247,-0.81736726,-0.9504667,-1.0778027,1.4630389,-0.6804758,2.5990493,2.3065012,-2.7630572,1.5860511,0.8724296,2.08671,0.5441375,1.4785032,1.8544227,1.3340819,-1.1830736,2.9745388,1.9120014,0.57335484,-1.403597,-0.3152561,-0.5075927,-2.15575,-0.1948401,0.310961,0.85299647,1.2717496,-2.3792102,-2.0125358,-0.011721043,-0.38483137,-0.13569877,1.7559063,-1.2856339,0.13484988,1.9994185,-1.3572466,-1.9529698,-1.3743634,150.25,155.389999,87.889999,113.57,116.540001,50.779999,143.789993,51.43,186.850006,980.849976,63.09,243.669998,245.270004,326.73999,94.419998,33.939999,140.009995,71.559998,116,369.720001,56.23,148.009995,33.59,146.960007,38.349998,52.349998,73.199997,21.52,20.370001,54.029999,89.150002,119.519997,38.990002,64.010002,148.410004,46.040001,171.240005,128.910004,26.32,26.950001,71.529999,969.960022,34.099998,96.580002,81.580002,37.790001,205.779999,113.57,39.529999,142.860001,363.226654,106.870003,39.139999,101.669998,31.9,5.74,33,23.57,270.230011,111.269997,15.56,41.099998,55.400002,75.970001,211.179993,48.470001,61.52,58.41,194.389999,273.100006,180.770004,63.25,1909.609985,52.349998,463.399994,65.529999,153.339996,103.839996,54.599998,62.450001,83.800003,6057.140137
-0.44602787,-3.1536887,0.1373708,-0.3654109,2.3654668,-0.7570047,0.21791449,-3.9386268,-1.8870806,-0.49947047,3.0175483,-3.2483923,2.6049511,-1.5244571,2.2348828,-2.0230625,-3.8248706,-0.393392,2.8744822,1.4029671,0.6190386,-0.58095896,1.0718396,-1.4228866,2.532201,-0.9050973,0.66021657,1.6844102,1.7910783,-0.011063609,-4.413289,1.2443279,2.178123,1.5165834,-0.7765834,-3.192415,0.98591125,-1.7662773,0.5725253,0.42376676,-1.5942948,-3.3348842,-0.62963307,-1.7984002,-0.42169955,-1.6633958,3.0266445,2.4907012,2.6680737,-1.1724731,-0.27334258,1.6629717,0.34055272,1.9641955,1.1938721,1.4291047,3.1721537,-1.6211458,0.5901584,-2.6716435,-2.4058669,-1.1598309,-1.2565335,2.7799401,0.34216318,4.272896,0.721642,-0.83778864,3.1435182,2.0439088,1.47927,1.4310979,-1.0706193,-3.2074652,-1.133782,-2.743883,4.3713856,-0.16205779,-1.0878112,-1.3314147,3.6079314,0.84911335,1.4310255,-2.1573,1.7182057,2.252727,-5.3566046,1.5270008,-0.46137136,0.08843736,-0.5844696,-1.8718157,-1.583771,1.8055708,3.3354938,0.08408254,-0.51503557,2.8765862,-0.51711583,-0.84677684,-2.4612083,1.9409446,-0.98945135,-1.5342195,3.822518,-3.2589064,-0.4702886,1.5463387,-1.1430871,5.222113,-1.5024068,-1.0091157,-1.1832683,-1.339137,1.8189939,-0.8479708,3.2320342,2.8634622,-3.4365468,1.9723771,1.0858217,2.5963502,0.6758081,1.8405527,2.3034098,1.6593851,-1.4713258,3.6958318,2.3785703,0.7134005,-1.7419884,-0.39313692,-0.62640005,-2.6795604,-0.24273957,0.3899474,1.0557276,1.581608,-2.9597025,-2.4985824,-0.017427579,-0.477694,-0.16761534,2.1795506,-1.597767,0.1614373,2.4828172,-1.6873622,-2.4248714,-1.7053479,151.119995,155.300003,87.870003,113.480003,116.959999,50.630001,141.300003,52.400002,185.820007,989.580017,63.25,245.740005,247.690002,327.480011,94.809998,33.860001,139.210007,71.519997,116.75,367.399994,55.709999,149.080002,33.75,143.940002,38.009998,52.349998,73.800003,21.41,20.25,53.330002,89.419998,120.089996,38.810001,62.360001,147.990005,46.029999,172.229996,127.480003,26.469999,26.99,72.010002,978.890015,33.790001,96.260002,80.989998,37.689999,204.179993,114.699997,39.630001,144.179993,361.470001,106.730003,39.240002,102.470001,31.889999,5.73,33.09,23.08,268.820007,111.760002,15.55,41.130001,55.369999,76,212.940002,48.57,62.41,58.84,198.020004,276.690002,181.300003,63.619999,1918,52.490002,469.950012,65.989998,151.089996,104.959999,55.169998,61.049999,83.5,6064.569824
