Date,.AXJO,.FTMIB,SIc1,USFFTARGET=,.HSI,IT10YT=RR,.BVSP,EURIBOR3MD=,USD3MFSR=X,.GSPTSE,.FTSES,US5YT=RR,.GDAXI,JPPRIME=,US2YT=RR,USDISC=,JP10YT=RR,.VIX,.SPX,GBBASE=,GBP=,CAD=,CA10YT=RR,.FCHI,NZD=,AUD=,.STOXX50,EU10YT=RR,US30YT=RR,.IBEX,CHF=,HGc1,.NDX,.IXIC,PLc1,GB10YT=RR,.DJI,FR10YT=RR,JPY=,.FTSE,EUR=,GCc1,TED,.TRXFLDUSP,CH10YT=RR,ECBMRO=,CLc1,US10YT=RR
2016/3/22,5181.6,18447.98,16.479,0.5,20259.13,1.351,51842.2705,-0.243,0.6381,13917.1,6241.9,1.237,10051.57,0.95,0.795,1,-0.291,15.82,2048.04,0.5,1.4206,1.3044,1.331,4444.42,0.6751,0.7621,2824,0.164,2.545,8602.3,0.9722,2.063,4355.099,4765.782,1003.7,1.479,17492.93,0.374,112.36,6381.44,1.1214,1254.2,54.03,179.64,-0.293,0,48.16,1.811
2016/3/23,5166.6,18658.36,16.519,0.5,20227.3,1.348,51901.80809,-0.244,0.63585,13826.01,6185.59,1.229,10120.31,0.95,0.783,1,-0.271,14.42,2076.06,0.5,1.4115,1.3203,1.358,4385.06,0.67,0.7528,2823.35,0.134,2.534,8597.5,0.9748,2.0585,4444.297,4861.056,994.2,1.507,17706.05,0.456,112.35,6310.44,1.1183,1252.4,58.03,179.63,-0.293,0,47.75,1.704
2016/3/24,5142.3,18732.96,16.41,0.5,20172.46,1.353,52014.65594,-0.245,0.63435,13817.32,6112.02,1.235,10349.59,0.95,0.783,1,-0.167,13.9,2090.54,0.5,1.4152,1.3245,1.353,4322.24,0.6698,0.7527,2781.91,0.168,2.515,8387.7,0.9754,2.0575,4476.434,4894.891,995.3,1.495,17851.51,0.438,112.89,6284.52,1.1173,1251.1,55.52,181.59,-0.273,0,48.08,1.723
2016/3/29,5095.7,18687.04,16.238,0.5,20436.12,1.406,53140.74,-0.246,0.63835,13919.58,6117.25,1.213,10421.29,0.95,0.767,1,-0.133,13.43,2090.1,0.5,1.438,1.3072,1.32,4345.22,0.6844,0.7625,2792.61,0.178,2.481,8398.6,0.9662,2.0695,4487.961,4901.766,980.5,1.593,17828.29,0.437,112.68,6319.91,1.1289,1228.9,54.51,182.35,-0.293,0,48.62,1.713
2016/3/30,5058.8,18670.41,16.255,0.5,20794.37,1.394,53960.1147,-0.248,0.6366,13952.85,6125.7,1.165,10435.73,0.95,0.739,1,-0.053,13.12,2099.06,0.5,1.4376,1.2964,1.302,4250.28,0.6918,0.767,2821.62,,2.447,8292.9,0.9648,2.105,4512.541,4933.505,978.7,1.6,17873.22,0.468,112.42,6322.4,1.1336,1223.5,54.76,182.17,-0.318,0,49.56,1.707
2016/3/31,5098.2,18750.62,16.338,0.5,21059.2,1.457,54256.40743,-0.248,0.6366,14053.74,6114.81,1.131,10373.49,0.95,0.722,1,-0.081,14.19,2096.96,0.5,1.4358,1.3004,1.248,4284.64,0.6903,0.7654,2790.17,0.232,2.424,8427.6,0.9611,2.1065,4523.893,4948.055,970.2,1.662,17787.2,0.515,112.56,6241.89,1.1378,1220.1,54.27,183.16,-0.316,0,49.48,1.68
2016/4/1,5082.8,18976.71,16.246,0.5,20750.72,1.482,54598.28472,-0.247,0.6329,14049.2,6156.65,1.097,10259.59,0.95,0.686,1,-0.077,14.2,2099.33,0.5,1.422,1.3009,1.178,4245.91,0.6889,0.7668,2746.22,0.232,2.423,8497.6,0.9573,2.114,4520.068,4952.251,958.4,1.626,17789.67,0.476,111.65,6185.59,1.1386,1213.8,54.03,182.46,-0.303,0,49.33,1.639
2016/4/4,5046.3,18600.56,15.972,0.5,20495.29,1.538,55480.86847,-0.248,0.6341,14105.23,6162.49,1.078,10299.83,0.95,0.681,1,-0.088,13.63,2105.26,0.5,1.4262,1.3085,1.238,4303.12,0.6833,0.7602,2764.5,0.301,2.383,8546.3,0.9588,2.0975,4531.349,4971.363,980.9,1.61,17838.56,0.513,111.31,6112.02,1.139,1214.8,51.42,180.6,-0.311,0,49.1,1.611
2016/4/5,4995.3,18420.22,15.906,0.5,20706.92,1.512,55578.23885,-0.251,0.6318,14086.67,6104.19,1.121,10321.15,0.95,0.701,1,-0.048,13.47,2099.13,0.5,1.4159,1.3135,1.22,4312.63,0.6803,0.7543,2711.83,0.289,2.431,8820.7,0.9559,2.0725,4509.793,4942.517,995.5,1.598,17807.06,0.481,110.31,6117.25,1.1382,1211.9,50.41,182.56,-0.391,0,49.01,1.594
2016/4/6,4958.2,17966.81,16.005,0.5,20564.17,1.462,56484.21577,-0.249,0.6296,14065.78,6138.5,1.165,10038.97,0.95,0.733,1,-0.081,13.65,2109.41,0.5,1.412,1.3087,1.201,4345.91,0.682,0.7598,2741.12,0.249,2.472,8861.5,0.9556,2.0695,4523.633,4968.713,998.4,1.531,17920.33,0.507,109.78,6125.7,1.1397,1209.8,52.89,180.33,-0.384,0,49.17,1.563
2016/4/7,4984.9,17935.67,16.346,0.5,20880.5,1.499,56698.06059,-0.249,0.6296,14063.54,6151.4,1.194,10123.27,0.95,0.763,1,-0.099,14.05,2112.13,0.5,1.4054,1.3143,1.184,4490.31,0.6775,0.7501,2724.36,0.28,2.496,8850.9,0.9554,2.112,4513.087,4961.754,1011.3,1.529,17938.28,0.52,108.2,6114.81,1.1375,1240.1,53.66,180.89,-0.416,0,48.62,1.618
2016/4/8,4960.9,17923.9,16.428,0.5,21224.74,1.485,56578.04723,-0.251,0.6281,14136.99,6167.77,1.204,9926.77,0.95,0.751,1,-0.101,14.08,2119.12,0.5,1.4122,1.2986,1.132,4511.51,0.6792,0.755,2751.89,0.275,2.498,8881.6,0.9528,2.117,4520.629,4974.642,1003.4,1.452,18005.05,0.494,108.03,6156.65,1.1399,1244.6,49.21,180.41,-0.403,0,49.69,1.67
2016/4/11,4943.2,17842.8,16.377,0.5,21322.37,1.47,56641.48654,-0.249,0.6266,14226.78,6165.8,1.254,9828.25,0.95,0.779,1,-0.079,14.64,2115.48,0.5,1.4239,1.2897,1.119,4495.17,0.6857,0.7594,2755.69,0.197,2.557,8971.3,0.9536,2.051,4512.689,4958.616,993.8,1.421,17985.19,0.563,107.93,6162.49,1.1406,1244.4,50.22,182.14,-0.432,0,50.36,1.697
2016/4/12,4977.2,17685.8,16.968,0.5,21561.06,1.484,57002.08048,-0.249,0.6261,14276.16,6053.35,1.093,9851.86,0.95,0.653,1,-0.093,17.03,2096.07,0.5,1.4273,1.2759,1.081,4506.84,0.692,0.7683,2775.23,0.203,2.428,9147.2,0.9546,2.0625,4461.05,4894.548,971.5,1.417,17865.34,0.568,108.53,6104.19,1.1384,1259.8,52.78,184.25,-0.412,0,51.23,1.687
2016/4/13,5054.7,17934.72,17.253,0.5,21659.25,1.497,56872.72672,-0.25,0.6276,14365.61,6156.32,1,9869.95,0.95,0.605,1,-0.075,20.5,2075.32,0.5,1.4202,1.2815,1.107,4566.48,0.6918,0.7652,2856.05,0.163,2.28,9197.2,0.9667,2.04,4424.911,4843.551,974.4,1.41,17674.82,0.637,109.33,6138.5,1.1272,1270.2,56.58,184.23,-0.436,0,50.56,1.739
2016/4/14,5118.6,17698.08,17.315,0.5,21803.18,1.493,56782.75086,-0.249,0.6261,14313.1,6136.43,1.001,9980.49,0.95,0.613,1,-0.076,20.14,2071.5,0.5,1.4153,1.2843,1.12,4591.92,0.6842,0.7695,2872.8,0.146,2.275,9232.8,0.9663,2.0315,4409.51,4834.931,977.9,1.393,17640.17,0.64,109.37,6151.4,1.1266,1273.4,57.33,184.13,-0.454,0,49.07,1.579
2016/4/15,5157.5,17651.36,17.41,0.5,21673.2,1.478,56852.84201,-0.249,0.6251,14240.02,6219.26,1.024,10045.44,0.95,0.625,1,-0.083,19.37,2077.99,0.5,1.4194,1.2819,1.212,4582.83,0.6914,0.7719,2867.73,0.13,2.281,9283,0.9669,2.0445,4424.233,4844.915,965.7,1.41,17733.1,0.599,108.73,6167.77,1.128,1285.6,64.07,185.29,-0.478,0,48.49,1.46
2016/4/18,5157.6,17729.45,17.489,0.5,21882.48,1.494,56667.11772,-0.249,0.6356,14037.54,6262.85,1.016,9975.32,0.95,0.59,1,-0.069,19.41,2071.22,0.5,1.4273,1.278,1.252,4569.66,0.6948,0.7749,2882.18,0.123,2.309,9332.6,0.9635,2.0935,4374.381,4800.338,986.8,1.378,17675.16,0.646,108.81,6165.8,1.1312,1285.8,64.57,185.85,-0.505,0,48.01,1.461
2016/4/19,5219,17737.02,17.594,0.5,22000.49,1.469,57308.20947,-0.252,0.6539,13884.23,6265.65,1.007,9862.12,0.95,0.597,1,-0.086,18.37,2083.25,0.5,1.4392,1.2666,1.232,4533.18,0.7042,0.7811,2924.78,0.126,2.248,9269,0.9614,2.05,4400.158,4837.214,981.1,1.393,17804.87,0.628,109.17,6053.35,1.1356,1296.1,71.68,186.04,-0.531,0,46.21,1.476
2016/4/20,5232.7,17498.88,17.4,0.5,21964.27,1.506,56755.75954,-0.251,0.6613,13923.45,6270.79,0.938,9952.9,0.95,0.562,1,-0.077,18.48,2088.9,0.5,1.4331,1.2653,1.295,4559.4,0.6976,0.7793,2945.05,0.154,2.138,9025.7,0.9718,2.0525,4413.4,4843.763,983.1,1.37,17829.73,0.558,109.83,6156.32,1.1295,1292.5,74.74,185.06,-0.511,0,47.98,1.492
2016/4/21,5279.9,17713.62,17.503,0.5,21993.44,1.479,56162.37982,-0.252,0.6623,13882.41,6230.79,0.962,9890.19,0.95,0.585,1,-0.083,21.17,2085.45,0.5,1.4321,1.2734,1.163,4557.36,0.691,0.7737,2944.41,0.129,2.152,9022.1,0.9748,2.0935,4404.726,4833.319,965.9,1.439,17780.83,0.565,109.44,6136.43,1.1286,1290,74.25,185.27,-0.446,0,49.37,1.461
2016/4/22,5273.5,17545.56,17.311,0.5,22129.73,1.485,57076.91349,-0.251,0.6653,13901.77,6191.93,0.959,9943.23,0.95,0.589,1,-0.068,17.25,2113.32,0.5,1.4401,1.2668,1.079,4428.96,0.6848,0.7703,2933.11,0.141,2.14,8764.9,0.9779,2.1165,4467.482,4910.041,986.7,1.441,18011.07,0.538,111.78,6219.26,1.123,1270.5,65.64,185.34,-0.431,0,48.85,1.367
2016/4/26,5247.3,17812.35,17.305,0.5,22218.99,1.451,57593.89521,-0.25,0.66655,14015.14,6185.61,0.952,9795.89,0.95,0.613,1,-0.065,25.76,2037.41,0.5,1.458,1.2602,1.082,4442.75,0.6898,0.7747,2922.57,0.133,2.106,8654.3,0.9729,2.1355,4285.701,4707.979,978.8,1.452,17400.75,0.525,111.3,6262.85,1.1298,1268,65.37,185.69,-0.399,0,49.13,1.385
2016/4/27,5281.6,17325.08,17.348,0.5,22174.34,1.488,57661.14034,-0.251,0.67405,14012.32,6209.63,1.025,9916.02,0.95,0.661,1,-0.071,23.85,2000.54,0.5,1.4538,1.2597,1.128,4371.98,0.683,0.7583,2927.31,0.163,2.15,8689.4,0.9707,2.1635,4201.055,4594.443,978.5,1.454,17140.24,0.499,111.45,6265.65,1.1319,1261.2,63.1,183.92,-0.375,0,50.11,1.387
2016/4/28,5239.3,17903.97,17.785,0.5,21891.37,1.51,57635.42753,-0.253,0.67305,14003.81,6273.4,1.083,9842.29,0.95,0.685,1,-0.068,18.75,2036.09,0.5,1.4608,1.255,1.06,4324.23,0.6956,0.7625,2932,0.173,2.233,8702.1,0.9663,2.112,4290.468,4691.867,1011.3,1.474,17409.72,0.484,108.08,6270.79,1.1351,1320,66.13,182.98,-0.457,0,47.64,1.365
2016/4/29,5257.1,18201.39,17.74,0.5,22129.14,1.489,57689.41576,-0.255,0.6858,14131.38,6284.53,1.055,10057.31,0.95,0.669,1,-0.052,16.64,2070.77,0.5,1.4611,1.2551,1.045,4319.46,0.6973,0.7602,2856.28,0.173,2.176,8660.8,0.9595,2.1265,4364.738,4779.245,1021.5,1.457,17694.68,0.477,106.35,6230.79,1.1454,1322.5,64.35,184.41,-0.512,0,46.33,1.434
2016/5/2,5252.2,18216.92,17.839,0.5,21739.12,1.492,56919.77849,-0.256,0.6813,13891.88,6301.52,1.091,10205.21,0.95,0.677,1,-0.02,15.63,2098.86,0.5,1.4671,1.2527,0.996,4301.24,0.7018,0.7665,2852.1,0.183,2.249,8775.2,0.9541,2.17,4417.699,4842.672,1054.7,1.416,17929.99,0.509,106.4,6191.93,1.1529,1315.3,61.19,182.58,-0.511,0,47.85,1.513
2016/5/3,5357,18186.14,18.362,0.5,21832.23,1.428,58299.57165,-0.258,0.6801,13689.79,6231.89,1.145,10272.71,0.95,0.706,1,-0.019,14.77,2102.95,0.5,1.4533,1.2719,0.973,4322.81,0.6912,0.7483,2804.62,0.176,2.302,8663.9,0.9536,2.1835,4437.445,4862.567,1072.4,1.437,17949.37,0.479,106.59,6185.61,1.1495,1323.9,60.94,181.48,-0.516,0,49.88,1.467
2016/5/4,5353.8,18291.38,18.582,0.5,22146.09,1.358,58298.40757,-0.26,0.68215,13842.69,6115.76,1.13,10286.31,0.95,0.69,1,-0.017,15.58,2088.55,0.5,1.4491,1.2867,0.979,4338.21,0.6878,0.7456,2764.81,0.153,2.302,8663.1,0.9572,2.1945,4410.747,4822.902,1086.9,1.432,17840.62,0.49,107,6209.63,1.1485,1318.4,61.94,181.35,-0.566,0,48.33,1.53
2016/5/5,5294.1,18025.25,19.544,0.5,22494.76,1.376,59145.97695,-0.259,0.66065,14036.74,5923.53,1.114,10333.23,0.95,0.694,1,-0.049,14.96,2099.73,0.5,1.4481,1.2852,0.96,4316.67,0.6882,0.7464,2776.03,0.144,2.274,8721.5,0.9675,2.215,4444.702,4859.161,1091.1,1.384,17918.62,0.473,107.24,6273.4,1.1404,1336.7,61.18,181.96,-0.584,0,48.99,1.594
2016/5/6,5292,17810.85,19.866,0.5,22465.61,1.363,58855.43221,-0.258,0.6566,14064.54,5966.8,1.138,10262.74,0.95,0.714,1,-0.034,14.76,2097.9,0.5,1.4428,1.2907,0.982,4293.27,0.6836,0.7364,2765.43,0.143,2.296,8682.1,0.972,2.1815,4459.584,4876.807,1097,1.346,17895.88,0.512,107.1,6284.53,1.1402,1356.4,62.94,182.11,-0.58,0,46.6,1.587
2016/5/9,5321.4,17767.3,20.16,0.5,22492.43,1.367,59323.82999,-0.257,0.658,14258.87,5950.48,1.102,10204.44,0.95,0.69,1,-0.013,13.2,2129.9,0.5,1.4406,1.2961,1.059,4319.99,0.6766,0.7314,2780.51,0.166,2.301,8698.7,0.9706,2.1515,4528.364,4956.757,1104.7,1.279,18146.74,0.51,108.31,6301.52,1.1381,1364.9,63.7,184.36,-0.602,0,47.43,1.558
2016/5/10,5343.2,17495.09,19.798,0.5,22580.55,1.372,59166.01521,-0.257,0.65605,14219.57,6021.09,1.12,10208,0.95,0.707,1,-0.008,13.54,2137.16,0.5,1.444,1.291,1.004,4312.28,0.6758,0.7362,2812.35,0.147,2.289,8775.1,0.9757,2.1225,4554.71,4988.639,1094.4,1.281,18226.93,0.511,109.25,6231.89,1.1368,1360.1,59.47,182.61,-0.602,0,45.14,1.58
2016/5/11,5425.2,17625,20.058,0.5,22766.91,1.391,59098.92073,-0.257,0.6556,14231.06,6204,1.138,10103.26,0.95,0.735,1,-0.013,13.55,2152.14,0.5,1.4446,1.2848,1.058,4297.57,0.6817,0.7375,2800.99,0.134,2.289,8674.7,0.9706,2.1185,4577.612,5022.82,1096.7,1.269,18347.67,0.52,108.41,6115.76,1.1425,1356.6,59.48,182.44,-0.58,0,45.41,1.565
2016/5/12,5372.3,17975.49,20.264,0.5,22932.51,1.38,57781.24281,-0.257,0.6548,14134.46,6226.55,1.138,10121.08,0.95,0.762,1,-0.013,13.04,2152.43,0.5,1.4445,1.2845,1.082,4319.3,0.6812,0.7325,2786.69,0.113,2.28,8771.2,0.9701,2.147,4565.771,5005.727,1100.9,1.255,18372.12,0.506,109.01,5923.53,1.1375,1355,64.57,180.95,-0.596,0,44.76,1.568
2016/5/13,5371.7,17909.7,20.13,0.5,22910.84,1.335,58020.0336,-0.258,0.65635,14259.84,6261.19,1.101,10287.68,0.95,0.73,1,-0.036,12.82,2163.75,0.5,1.4361,1.294,1.1,4282.54,0.6763,0.7263,2805.56,0.074,2.228,8714,0.9751,2.211,4596.488,5034.058,1090.5,1.245,18506.41,0.479,108.6,5966.8,1.1305,1334.1,64.58,182.76,-0.628,0,46.8,1.573
2016/5/16,5371.1,17763.88,20.37,0.5,22799.78,1.395,57717.88143,-0.258,0.6466,14361.88,6338.1,1.094,10217.03,0.95,0.718,1,-0.034,12.67,2161.74,0.5,1.4396,1.2893,1.078,4353.9,0.6788,0.7287,2801.33,0.085,2.229,8918.1,0.9773,2.238,4589.828,5029.588,1098.5,1.235,18516.55,0.479,109.01,5950.48,1.1316,1342.4,57.5,181,-0.601,0,44.75,1.561
2016/5/17,5395.9,17120.16,20.281,0.5,23023.16,1.347,57722.13588,-0.258,0.6444,14477.67,6138.69,1.033,10088.87,0.95,0.667,1,-0.053,12.44,2166.89,0.5,1.4462,1.2905,1.124,4325.1,0.6805,0.7322,2801.13,0.055,2.182,9125,0.9801,2.241,4619.68,5055.783,1094.7,1.147,18533.05,0.476,109.12,6021.09,1.1311,1331.3,57,181.07,-0.591,0,45.68,1.515
2016/5/18,5395.9,16271.35,20.125,0.5,22937.22,1.32,57716.24836,-0.258,0.6465,14493.8,5982.21,1.054,9834.62,0.95,0.679,1,-0.023,11.97,2163.78,0.5,1.4595,1.3032,1.103,4431.52,0.6738,0.7228,2828.17,0.06,2.237,9079.2,0.9875,2.2305,4603.284,5036.373,1087.6,1.122,18559.01,0.505,110.18,6204,1.1215,1326.5,58.51,180.35,-0.555,0,45.95,1.511
2016/5/19,5371.1,16513.97,20.044,0.5,22997.91,1.306,58610.39157,-0.258,0.64185,14514.52,6140.39,1.075,9519.2,0.95,0.675,1,-0.048,11.77,2173.02,0.5,1.4607,1.3092,1.099,4481.64,0.6736,0.7225,2789.04,0.034,2.286,9107.3,0.9901,2.234,4657.2,5089.933,1105.2,1.111,18595.03,0.485,109.95,6226.55,1.1202,1328.4,60.51,181.66,-0.557,0,45.24,1.458
2016/5/20,5366,16351.9,19.975,0.5,22998.93,1.311,58575.42274,-0.258,0.6401,14482.42,6360.06,1.07,9606.71,0.95,0.671,1,-0.052,12.74,2165.17,0.5,1.45,1.3111,1.107,4512.64,0.6762,0.7219,2820.94,0.02,2.292,9116.9,0.9897,2.2615,4647.016,5073.904,1085.6,1.145,18517.23,0.475,110.14,6261.19,1.1222,1331.5,62.02,181.29,-0.573,0,44.65,1.497
2016/5/23,5364.6,16923.29,19.582,0.5,22820.78,1.439,57901.10768,-0.26,0.6401,14532.4,6504.33,1.028,9550.47,0.95,0.647,1,-0.074,12.02,2175.03,0.5,1.4482,1.3141,1.123,4514.74,0.6757,0.722,2803.74,-0.001,2.255,9034,0.9894,2.252,4666.071,5100.162,1085,1.24,18570.85,0.462,109.22,6338.1,1.1216,1318.8,60.49,183.86,-0.539,0,44.94,1.537
2016/5/24,5324,17353.45,19.784,0.5,22814.95,1.429,58236.2689,-0.261,0.6236,14524.61,6577.83,1.13,9631.36,0.95,0.722,1,-0.087,12.87,2168.48,0.5,1.463,1.3119,1.077,4529.4,0.6736,0.7182,2870.8,-0.014,2.31,8916.9,0.9927,2.256,4665.928,5097.628,1096.4,1.289,18493.06,0.423,109.98,6138.69,1.114,1330.5,60.49,185.14,-0.534,0,44.75,1.542
2016/5/25,5394.4,17431.17,19.657,0.5,22909.54,1.483,59616.39685,-0.261,0.6271,14533.57,6522.26,1.138,9962.02,0.95,0.722,1,-0.082,13.05,2169.18,0.5,1.4694,1.3018,1.069,4505.62,0.6738,0.7198,2922.93,-0.02,2.3,8957.9,0.9908,2.234,4672.112,5110.047,1125,1.314,18473.75,0.452,110.18,5982.2,1.1153,1323.1,63.52,185.05,-0.51,0,44.19,1.502
2016/5/26,5402.7,17323.27,19.615,0.5,22821.34,1.446,59566.34482,-0.261,0.6311,14565.83,6545.37,1.107,10015.54,0.95,0.714,1,-0.078,12.83,2166.58,0.5,1.4664,1.2976,1.028,4475.39,0.6738,0.7225,2922.21,0.018,2.257,8801.6,0.9888,2.216,4702.885,5139.81,1135.6,1.376,18472.17,0.412,109.75,6140.39,1.1192,1319.3,66.58,185.93,-0.506,0,43.13,1.582
2016/5/27,5427.7,17966.17,19.655,0.5,23016.11,1.37,60129.43764,-0.262,0.6461,14600.66,6463.59,1.07,10071.06,0.95,0.69,1,-0.067,12.72,2170.06,0.5,1.462,1.3017,1.077,4466,0.6691,0.7179,2933.05,0.062,2.227,8823.5,0.9945,2.225,4721.409,5154.982,1147.3,1.088,18456.35,0.421,110.22,6360.06,1.1114,1320.7,65.08,185.93,-0.518,0,42.92,1.585
2016/5/30,5415,15723.81,19.965,0.5,22976.88,1.368,60231.6549,-0.261,0.6541,14498.1,6533.79,1.151,10257.03,0.95,0.75,1,-0.065,11.87,2173.6,0.5,1.4638,1.3047,1.098,4421.78,0.6693,0.7179,2936.65,0.047,2.283,8894.5,0.9917,2.185,4730.231,5162.131,1160,0.935,18432.24,0.396,111.11,6504.33,1.1144,1326.6,58.88,185.88,-0.529,0,41.92,1.545
2016/5/31,5408,15103.58,20.16,0.5,23162.34,1.361,57999.72733,-0.262,0.65335,14550,6590.64,1.101,9557.16,0.95,0.71,1,-0.059,12.44,2170.84,0.5,1.4477,1.3092,1.045,4423.38,0.6757,0.7229,2907.45,0.057,2.235,8831.4,0.9934,2.206,4756.039,5184.196,1168.8,0.963,18404.51,0.39,110.68,6577.83,1.1129,1332.3,57.88,186.22,-0.542,0,41.14,1.509
2016/6/1,5378.6,15601.62,20.312,0.5,23266.7,1.326,58586.11377,-0.261,0.65635,14546.54,6682.86,1.13,9268.66,0.95,0.726,1,-0.057,13.37,2157.03,0.5,1.4414,1.3075,1.071,4475.86,0.6815,0.7258,2879.57,0.096,2.276,8769.5,0.9876,2.2205,4719.212,5137.732,1166.9,0.95,18313.77,0.424,109.52,6522.26,1.1185,1349,56.38,186.88,-0.557,0,41.6,1.571
2016/6/2,5327.8,15946.93,20.465,0.5,23649.55,1.483,56820.77432,-0.264,0.6571,14552.72,6680.69,1.158,9447.28,0.95,0.746,1,-0.062,12.86,2163.79,0.5,1.4422,1.3095,1.065,4448.73,0.6809,0.7229,2877.49,-0.051,2.297,8490.5,0.9899,2.1965,4734.329,5159.737,1161.9,0.873,18355,0.398,108.85,6545.37,1.1149,1351.4,55.86,186.25,-0.577,0,40.06,1.515
2016/6/3,5324.3,16197.78,20.666,0.5,23787.68,1.427,57059.46106,-0.262,0.6611,14582.74,6670.4,1.148,9612.27,0.95,0.738,1,-0.048,12.42,2164.25,0.5,1.4519,1.2932,1.015,4405.61,0.6954,0.7364,2850.77,-0.105,2.273,8126.7,0.9755,2.2065,4743.812,5166.248,1148,0.863,18352.05,0.4,106.51,6463.59,1.1365,1364.4,57.61,187.29,-0.522,0,39.51,1.552
2016/6/6,5374.9,16295.78,20.436,0.5,23741.81,1.325,57909.48838,-0.263,0.6646,14477.01,6654.47,1.112,9680.09,0.95,0.705,1,-0.057,11.39,2182.87,0.5,1.4436,1.2815,0.992,4306.72,0.6917,0.7366,2862.22,-0.117,2.26,8250.8,0.9702,2.196,4791.21,5221.121,1152,0.839,18543.53,0.425,107.55,6533.79,1.1351,1356.1,52.38,187.6,-0.518,0,40.83,1.576
2016/6/7,5392.5,16012.31,20.406,0.5,23919.34,1.3,57079.75949,-0.262,0.6671,14512.05,6669.24,1.162,9776.12,0.95,0.746,1,-0.059,11.5,2180.89,0.5,1.4542,1.2734,1.031,4130.33,0.6973,0.7457,2896.86,-0.126,2.286,8199.9,0.9646,2.174,4784.743,5213.141,1156.5,0.772,18529.29,0.432,107.33,6590.64,1.1356,1358.8,52.36,188.25,-0.535,0,41.93,1.561
2016/6/8,5375.5,15780.16,19.78,0.5,24099.7,1.345,57350.37511,-0.262,0.6691,14528.78,6695.42,1.133,9709.09,0.95,0.742,1,-0.054,11.66,2181.74,0.5,1.4501,1.2693,1.005,4171.58,0.7003,0.7468,2879.81,-0.127,2.235,8362,0.959,2.153,4795.749,5225.48,1180.6,0.767,18533.05,0.416,106.97,6682.86,1.1392,1336.4,49.6,187.82,-0.52,0,41.8,1.536
2016/6/9,5386,15423.79,19.768,0.5,23290.6,1.223,57736.45651,-0.264,0.67335,14648.77,6697.37,1.143,9532.61,0.95,0.75,1,-0.055,12.05,2175.49,0.5,1.4457,1.2719,1.046,4153.01,0.7098,0.7427,2851.78,-0.129,2.235,8647.1,0.9643,2.164,4783.393,5204.585,1154.2,0.78,18495.66,0.421,107.08,6680.69,1.1314,1333.4,46.79,185.87,-0.53,0,43.02,1.58
2016/6/10,5361.9,15436.16,19.814,0.5,23215.76,1.246,58393.92273,-0.265,0.6801,14755.62,6728.99,1.143,9373.26,0.95,0.766,1,-0.05,11.68,2185.79,0.5,1.4256,1.2783,1.065,4193.83,0.7055,0.7371,2785.19,-0.136,2.243,8667.3,0.964,2.1495,4803.314,5228.399,1126.8,0.736,18613.52,0.455,106.96,6670.4,1.1249,1339,48.8,183.93,-0.511,0,42.77,1.539
2016/6/14,5312.6,16066.38,20.134,0.5,23190.64,1.246,58994.16765,-0.266,0.6791,14801.23,6699.89,1.157,9418.78,0.95,0.786,1,-0.055,11.55,2184.05,0.5,1.4114,1.287,1.054,4340.76,0.6988,0.7356,2680.9,-0.179,2.264,8702,0.9631,2.1705,4807.076,5232.895,1113.8,0.759,18576.47,0.38,106.1,6654.47,1.1206,1344.3,43.7,183.71,-0.535,0,41.71,1.553
2016/6/15,5203.3,16260.64,19.984,0.5,23335.59,1.236,58697.00196,-0.266,0.68785,14775.04,6730.48,1.238,9629.66,0.95,0.845,1,-0.061,11.81,2190.15,0.5,1.4202,1.2911,1.041,4367.24,0.7032,0.7404,2704.64,-0.179,2.295,8885.3,0.9608,2.19,4827.116,5262.015,1121.8,0.829,18636.05,0.308,106,6669.24,1.1257,1342.5,44.47,184.15,-0.532,0,43.49,1.559
2016/6/16,5198.9,16721,19.672,0.5,23550.45,1.234,58053.53028,-0.268,0.6956,14796.06,6710.13,1.177,9833.41,0.95,0.809,1,-0.059,12.64,2178.15,0.5,1.4201,1.2966,1.078,4380.03,0.7042,0.7359,2698.16,-0.165,2.216,7787.7,0.9646,2.1405,4797.187,5227.111,1112.5,0.747,18552.02,0.24,104.24,6695.42,1.1223,1335.8,49.3,183.61,-0.552,0,44.49,1.576
2016/6/17,5178.4,16527.89,19.821,0.5,23530.86,1.185,58382.48739,-0.269,0.6971,14747.45,6724.03,1.181,9964.07,0.95,0.801,1,-0.053,12.19,2182.22,0.5,1.4356,1.2892,1.025,4465.9,0.705,0.7396,2730.42,-0.184,2.233,7645.5,0.9593,2.1515,4805.453,5228.657,1131,0.796,18573.94,0.218,104.1,6697.37,1.1274,1340.3,54.11,184.83,-0.519,0,45.74,1.633
2016/6/20,5256.8,16797.52,19.848,0.5,23669.9,1.217,59355.76876,-0.281,0.7016,14777.02,6750.43,1.18,9930.71,0.95,0.793,1,-0.064,11.43,2187.02,0.5,1.4694,1.2803,1.023,4106.73,0.7119,0.7457,2822.91,-0.167,2.231,7835,0.9618,2.172,4808.684,5240.145,1116.2,0.834,18597.7,0.206,103.92,6728.99,1.131,1350.5,54.61,185.22,-0.479,0,46.58,1.566
